id,left,top,right,bottom,화학적산소
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.26815520
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,1.96289060
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.04670140
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.13722380
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.22824600
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,1.89440750
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,1.98381810
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.07920860
1560,126.250000000000000,34.675000000000004,126.275000000000006,34.650000000000006,2.17369060
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.86697410
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.84473680
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.82401800
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.80583150
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.90987620
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.89295720
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.87666750
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.86115610
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.94910130
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.93662430
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.92424550
1543,126.250000000000000,35.100000000000001,126.275000000000006,35.075000000000003,1.91156520
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.71777310
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.66630470
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.61761050
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.58026700
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.77019070
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.73167050
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.69650660
1542,126.250000000000000,35.125000000000000,126.275000000000006,35.100000000000001,1.66961370
