id,left,top,right,bottom,�Ի꿰
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,675.25882000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,679.28333000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,681.80407000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,674.10995000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,681.23901000
3067,126.474999999999994,37.274999999999999,126.500000000000000,37.250000000000000,687.46767000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,667.91782000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,658.67903000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,650.59003000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,671.57530000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,668.21488000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,665.02684000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,673.57606000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,671.28007000
3066,126.474999999999994,37.300000000000011,126.500000000000000,37.275000000000006,664.30767000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,778.07616000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,781.24746000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,784.26243000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,783.04746000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,786.41772000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,789.62290000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,788.14286000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,791.73356000
3046,126.474999999999994,37.800000000000011,126.500000000000000,37.775000000000006,795.15003000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,885.04007000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,901.25001000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,919.17792000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,883.11925000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,898.88685000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,916.06210000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,880.35781000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,895.64390000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,912.09361000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,876.92687000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,891.77836000
3055,126.474999999999994,37.575000000000003,126.500000000000000,37.550000000000011,907.65503000
3054,126.474999999999994,37.600000000000001,126.500000000000000,37.575000000000003,885.56191000
3054,126.474999999999994,37.600000000000001,126.500000000000000,37.575000000000003,901.98295000
3054,126.474999999999994,37.600000000000001,126.500000000000000,37.575000000000003,920.48897000
3054,126.474999999999994,37.600000000000001,126.500000000000000,37.575000000000003,885.91506000
3054,126.474999999999994,37.600000000000001,126.500000000000000,37.575000000000003,902.38959000
