fid,id,left,top,right,bottom,¼ö¿Â
"8375",758,126.15,36.825,126.175,36.8,24.366634
"8376",758,126.15,36.825,126.175,36.8,24.433997
"8377",757,126.15,36.85,126.175,36.825,24.08126
"8378",757,126.15,36.85,126.175,36.825,24.086513
"8379",757,126.15,36.85,126.175,36.825,24.072497
"8380",757,126.15,36.85,126.175,36.825,24.097744
"8381",757,126.15,36.85,126.175,36.825,24.031484
"8382",757,126.15,36.85,126.175,36.825,24.049566
"8383",757,126.15,36.85,126.175,36.825,23.983968
"8384",757,126.15,36.85,126.175,36.825,23.999835
"8385",757,126.15,36.85,126.175,36.825,24.006866
"8386",757,126.15,36.85,126.175,36.825,24.015608
"8387",757,126.15,36.85,126.175,36.825,23.866418
"8388",757,126.15,36.85,126.175,36.825,23.866462
"8389",756,126.15,36.875,126.175,36.85,24.069672
"8390",756,126.15,36.875,126.175,36.85,23.883862
"8391",756,126.15,36.875,126.175,36.85,23.648992
"8392",756,126.15,36.875,126.175,36.85,23.647425
"8393",756,126.15,36.875,126.175,36.85,24.083316
"8394",756,126.15,36.875,126.175,36.85,23.943613
"8395",756,126.15,36.875,126.175,36.85,23.775217
"8396",756,126.15,36.875,126.175,36.85,23.782664
"8397",756,126.15,36.875,126.175,36.85,24.101703
"8398",756,126.15,36.875,126.175,36.85,24.050193
"8399",756,126.15,36.875,126.175,36.85,23.996796
"8400",756,126.15,36.875,126.175,36.85,24.015906
"8401",756,126.15,36.875,126.175,36.85,24.08126
"8402",756,126.15,36.875,126.175,36.85,24.086513
"8403",756,126.15,36.875,126.175,36.85,24.072497
"8404",756,126.15,36.875,126.175,36.85,24.097744
"8405",2808,126.425,34.8,126.45,34.775,25.744618
"8406",2808,126.425,34.8,126.45,34.775,25.811784
"8407",2808,126.425,34.8,126.45,34.775,25.890099
"8408",2808,126.425,34.8,126.45,34.775,25.746005
"8409",2808,126.425,34.8,126.45,34.775,25.824662
"8410",2808,126.425,34.8,126.45,34.775,25.901083
"8411",2808,126.425,34.8,126.45,34.775,25.736552
"8412",2808,126.425,34.8,126.45,34.775,25.82745
"8413",2808,126.425,34.8,126.45,34.775,25.907333
"8414",764,126.15,36.675,126.175,36.65,24.882061
"8415",764,126.15,36.675,126.175,36.65,25.026966
"8416",764,126.15,36.675,126.175,36.65,25.042659
"8417",764,126.15,36.675,126.175,36.65,25.05138
"8418",764,126.15,36.675,126.175,36.65,24.928192
"8419",764,126.15,36.675,126.175,36.65,25.057592
"8420",764,126.15,36.675,126.175,36.65,25.077693
"8421",764,126.15,36.675,126.175,36.65,25.106503
"8422",764,126.15,36.675,126.175,36.65,25.013948
"8423",764,126.15,36.675,126.175,36.65,25.1192
"8424",764,126.15,36.675,126.175,36.65,25.17174
"8425",764,126.15,36.675,126.175,36.65,25.234191
"8426",764,126.15,36.675,126.175,36.65,25.123702
"8427",764,126.15,36.675,126.175,36.65,25.209105
"8428",764,126.15,36.675,126.175,36.65,25.277408
"8429",764,126.15,36.675,126.175,36.65,25.353114
"8430",763,126.15,36.7,126.175,36.675,24.834253
"8431",763,126.15,36.7,126.175,36.675,24.947439
"8432",763,126.15,36.7,126.175,36.675,25.024196
"8433",763,126.15,36.7,126.175,36.675,25.095016
"8434",763,126.15,36.7,126.175,36.675,24.864031
"8435",763,126.15,36.7,126.175,36.675,24.997953
"8436",763,126.15,36.7,126.175,36.675,25.056338
"8437",763,126.15,36.7,126.175,36.675,25.098812
"8438",763,126.15,36.7,126.175,36.675,24.882061
"8439",763,126.15,36.7,126.175,36.675,25.026966
"8440",763,126.15,36.7,126.175,36.675,25.042659
"8441",763,126.15,36.7,126.175,36.675,25.05138
"8442",762,126.15,36.725,126.175,36.7,24.640306
"8443",762,126.15,36.725,126.175,36.7,24.766219
"8444",762,126.15,36.725,126.175,36.7,24.751934
"8445",762,126.15,36.725,126.175,36.7,24.760157
"8446",762,126.15,36.725,126.175,36.7,24.691646
"8447",762,126.15,36.725,126.175,36.7,24.804775
"8448",762,126.15,36.725,126.175,36.7,24.806773
"8449",762,126.15,36.725,126.175,36.7,24.837938
"8450",762,126.15,36.725,126.175,36.7,24.769313
"8451",762,126.15,36.725,126.175,36.7,24.875016
"8452",762,126.15,36.725,126.175,36.7,24.930483
"8453",762,126.15,36.725,126.175,36.7,24.997044
"8454",762,126.15,36.725,126.175,36.7,24.834253
"8455",762,126.15,36.725,126.175,36.7,24.947439
"8456",762,126.15,36.725,126.175,36.7,25.024196
"8457",762,126.15,36.725,126.175,36.7,25.095016
"8458",4852,126.725,37.4,126.75,37.375,26.365671
"8459",4852,126.725,37.4,126.75,37.375,26.359734
"8460",4852,126.725,37.4,126.75,37.375,26.351875
"8461",4852,126.725,37.4,126.75,37.375,26.369188
"8462",4852,126.725,37.4,126.75,37.375,26.364315
"8463",4852,126.725,37.4,126.75,37.375,26.355781
"8464",4852,126.725,37.4,126.75,37.375,26.37036
"8465",4852,126.725,37.4,126.75,37.375,26.367351
"8466",4852,126.725,37.4,126.75,37.375,26.358991
"8467",761,126.15,36.75,126.175,36.725,24.579976
"8468",761,126.15,36.75,126.175,36.725,24.708726
"8469",761,126.15,36.75,126.175,36.725,24.798253
"8470",761,126.15,36.75,126.175,36.725,24.875609
"8471",761,126.15,36.75,126.175,36.725,24.617215
"8472",761,126.15,36.75,126.175,36.725,24.745616
"8473",761,126.15,36.75,126.175,36.725,24.78931
"8474",761,126.15,36.75,126.175,36.725,24.831278
"8475",761,126.15,36.75,126.175,36.725,24.640306
"8476",761,126.15,36.75,126.175,36.725,24.766219
"8477",761,126.15,36.75,126.175,36.725,24.751934
"8478",761,126.15,36.75,126.175,36.725,24.760157
"8479",760,126.15,36.775,126.175,36.75,24.291981
"8480",760,126.15,36.775,126.175,36.75,24.473364
"8481",760,126.15,36.775,126.175,36.75,24.598421
"8482",760,126.15,36.775,126.175,36.75,24.69864
"8483",760,126.15,36.775,126.175,36.75,24.375862
"8484",760,126.15,36.775,126.175,36.75,24.556001
"8485",760,126.15,36.775,126.175,36.75,24.685111
"8486",760,126.15,36.775,126.175,36.75,24.788509
"8487",760,126.15,36.775,126.175,36.75,24.493157
"8488",760,126.15,36.775,126.175,36.75,24.641977
"8489",760,126.15,36.775,126.175,36.75,24.756776
"8490",760,126.15,36.775,126.175,36.75,24.852833
"8491",760,126.15,36.775,126.175,36.75,24.579976
"8492",760,126.15,36.775,126.175,36.75,24.708726
"8493",760,126.15,36.775,126.175,36.75,24.798253
"8494",760,126.15,36.775,126.175,36.75,24.875609
"8495",2786,126.425,35.35,126.45,35.325,27.744945
"8496",2786,126.425,35.35,126.45,35.325,27.708544
"8497",2786,126.425,35.35,126.45,35.325,27.659365
"8498",2786,126.425,35.35,126.45,35.325,27.692043
"8499",2786,126.425,35.35,126.45,35.325,27.659353
"8500",2786,126.425,35.35,126.45,35.325,27.621019
"8501",2786,126.425,35.35,126.45,35.325,27.658688
"8502",2786,126.425,35.35,126.45,35.325,27.624973
"8503",2786,126.425,35.35,126.45,35.325,27.590652
"8504",2785,126.425,35.375,126.45,35.35,27.961309
"8505",2785,126.425,35.375,126.45,35.35,27.856914
"8506",2785,126.425,35.375,126.45,35.35,27.747243
"8507",2785,126.425,35.375,126.45,35.35,27.932406
"8508",2785,126.425,35.375,126.45,35.35,27.841879
"8509",2785,126.425,35.375,126.45,35.35,27.739328
"8510",2785,126.425,35.375,126.45,35.35,27.829389
"8511",2785,126.425,35.375,126.45,35.35,27.775312
"8512",2785,126.425,35.375,126.45,35.35,27.703155
"8513",2785,126.425,35.375,126.45,35.35,27.744945
"8514",2785,126.425,35.375,126.45,35.35,27.708544
"8515",2785,126.425,35.375,126.45,35.35,27.659365
"8516",17118,128.425,35.05,128.45,35.025,26.885539
"8517",17118,128.425,35.05,128.45,35.025,26.958459
"8518",17118,128.425,35.05,128.45,35.025,27.032381
"8519",17118,128.425,35.05,128.45,35.025,26.772772
"8520",17118,128.425,35.05,128.45,35.025,26.803006
"8521",17118,128.425,35.05,128.45,35.025,26.808423
"8522",17118,128.425,35.05,128.45,35.025,26.671816
"8523",17118,128.425,35.05,128.45,35.025,26.676985
"8524",17118,128.425,35.05,128.45,35.025,26.652291
"8525",17117,128.425,35.075,128.45,35.05,27.159253
"8526",17117,128.425,35.075,128.45,35.05,27.346387
"8527",17117,128.425,35.075,128.45,35.05,27.616832
"8528",17117,128.425,35.075,128.45,35.05,27.095613
"8529",17117,128.425,35.075,128.45,35.05,27.265056
"8530",17117,128.425,35.075,128.45,35.05,27.51196
"8531",17117,128.425,35.075,128.45,35.05,26.999043
"8532",17117,128.425,35.075,128.45,35.05,27.124424
"8533",17117,128.425,35.075,128.45,35.05,27.29148
"8534",17117,128.425,35.075,128.45,35.05,26.885539
"8535",17117,128.425,35.075,128.45,35.05,26.958459
"8536",17117,128.425,35.075,128.45,35.05,27.032381
"8537",17116,128.425,35.1,128.45,35.075,27.178633
"8538",17116,128.425,35.1,128.45,35.075,27.326496
"8539",17116,128.425,35.1,128.45,35.075,27.505882
"8540",17116,128.425,35.1,128.45,35.075,27.184645
"8541",17116,128.425,35.1,128.45,35.075,27.360329
"8542",17116,128.425,35.1,128.45,35.075,27.596025
"8543",17116,128.425,35.1,128.45,35.075,27.159253
"8544",17116,128.425,35.1,128.45,35.075,27.346387
"8545",17116,128.425,35.1,128.45,35.075,27.616832
"8546",2798,126.425,35.05,126.45,35.025,27.482671
"8547",2798,126.425,35.05,126.45,35.025,27.458765
"8548",2798,126.425,35.05,126.45,35.025,27.4172
"8549",2798,126.425,35.05,126.45,35.025,27.510482
"8550",2798,126.425,35.05,126.45,35.025,27.463135
"8551",2798,126.425,35.05,126.45,35.025,27.40419
"8552",2798,126.425,35.05,126.45,35.025,27.588129
"8553",2798,126.425,35.05,126.45,35.025,27.489117
"8554",2798,126.425,35.05,126.45,35.025,27.396833
"8555",17115,128.425,35.125,128.45,35.1,27.086885
"8556",17115,128.425,35.125,128.45,35.1,27.162294
"8557",17115,128.425,35.125,128.45,35.1,27.23763
"8558",17115,128.425,35.125,128.45,35.1,27.12078
"8559",17115,128.425,35.125,128.45,35.1,27.214187
"8560",17115,128.425,35.125,128.45,35.1,27.311016
"8561",17115,128.425,35.125,128.45,35.1,27.153665
"8562",17115,128.425,35.125,128.45,35.1,27.271671
"8563",17115,128.425,35.125,128.45,35.1,27.402276
"8564",17115,128.425,35.125,128.45,35.1,27.178633
"8565",17115,128.425,35.125,128.45,35.1,27.326496
"8566",17115,128.425,35.125,128.45,35.1,27.505882
"8567",2797,126.425,35.075,126.45,35.05,27.706225
"8568",2797,126.425,35.075,126.45,35.05,27.598828
"8569",2797,126.425,35.075,126.45,35.05,27.503836
"8570",2797,126.425,35.075,126.45,35.05,27.672417
"8571",2797,126.425,35.075,126.45,35.05,27.576439
"8572",2797,126.425,35.075,126.45,35.05,27.486322
"8573",2797,126.425,35.075,126.45,35.05,27.549268
"8574",2797,126.425,35.075,126.45,35.05,27.50626
"8575",2797,126.425,35.075,126.45,35.05,27.449097
"8576",2797,126.425,35.075,126.45,35.05,27.482671
"8577",2797,126.425,35.075,126.45,35.05,27.458765
"8578",2797,126.425,35.075,126.45,35.05,27.4172
"8579",2796,126.425,35.1,126.45,35.075,27.567129
"8580",2796,126.425,35.1,126.45,35.075,27.54157
"8581",2796,126.425,35.1,126.45,35.075,27.497942
"8582",2796,126.425,35.1,126.45,35.075,27.615697
"8583",2796,126.425,35.1,126.45,35.075,27.562807
"8584",2796,126.425,35.1,126.45,35.075,27.499428
"8585",2796,126.425,35.1,126.45,35.075,27.706225
"8586",2796,126.425,35.1,126.45,35.075,27.598828
"8587",2796,126.425,35.1,126.45,35.075,27.503836
"8588",2795,126.425,35.125,126.45,35.1,27.761464
"8589",2795,126.425,35.125,126.45,35.1,27.651239
"8590",2795,126.425,35.125,126.45,35.1,27.548323
"8591",2795,126.425,35.125,126.45,35.1,27.728686
"8592",2795,126.425,35.125,126.45,35.1,27.633927
"8593",2795,126.425,35.125,126.45,35.1,27.541616
"8594",2795,126.425,35.125,126.45,35.1,27.61491
"8595",2795,126.425,35.125,126.45,35.1,27.572847
"8596",2795,126.425,35.125,126.45,35.1,27.515569
"8597",2795,126.425,35.125,126.45,35.1,27.567129
"8598",2795,126.425,35.125,126.45,35.1,27.54157
"8599",2795,126.425,35.125,126.45,35.1,27.497942
"8600",2711,126.425,37.225,126.45,37.2,24.751372
"8601",2711,126.425,37.225,126.45,37.2,25.065717
"8602",2711,126.425,37.225,126.45,37.2,25.317377
"8603",2711,126.425,37.225,126.45,37.2,24.901206
"8604",2711,126.425,37.225,126.45,37.2,25.129263
"8605",2711,126.425,37.225,126.45,37.2,25.332316
"8606",2711,126.425,37.225,126.45,37.2,25.15294
"8607",2711,126.425,37.225,126.45,37.2,25.26686
"8608",2711,126.425,37.225,126.45,37.2,25.38559
"8609",2711,126.425,37.225,126.45,37.2,25.315844
"8610",2711,126.425,37.225,126.45,37.2,25.37446
"8611",2711,126.425,37.225,126.45,37.2,25.442944
"8612",2710,126.425,37.25,126.45,37.225,25.21543
"8613",2710,126.425,37.25,126.45,37.225,25.31345
"8614",2710,126.425,37.25,126.45,37.225,25.422287
"8615",2710,126.425,37.25,126.45,37.225,24.960606
"8616",2710,126.425,37.25,126.45,37.225,25.17195
"8617",2710,126.425,37.25,126.45,37.225,25.357541
"8618",2710,126.425,37.25,126.45,37.225,24.751372
"8619",2710,126.425,37.25,126.45,37.225,25.065717
"8620",2710,126.425,37.25,126.45,37.225,25.317377
"8621",2709,126.425,37.275,126.45,37.25,25.092799
"8622",2709,126.425,37.275,126.45,37.25,25.315232
"8623",2709,126.425,37.275,126.45,37.25,25.50139
"8624",2709,126.425,37.275,126.45,37.25,25.191048
"8625",2709,126.425,37.275,126.45,37.25,25.341143
"8626",2709,126.425,37.275,126.45,37.25,25.484179
"8627",2709,126.425,37.275,126.45,37.25,25.293083
"8628",2709,126.425,37.275,126.45,37.25,25.372216
"8629",2709,126.425,37.275,126.45,37.25,25.46781
"8630",2709,126.425,37.275,126.45,37.25,25.21543
"8631",2709,126.425,37.275,126.45,37.25,25.31345
"8632",2709,126.425,37.275,126.45,37.25,25.422287
"8633",2708,126.425,37.3,126.45,37.275,25.468187
"8634",2708,126.425,37.3,126.45,37.275,25.550429
"8635",2708,126.425,37.3,126.45,37.275,25.63609
"8636",2708,126.425,37.3,126.45,37.275,25.242793
"8637",2708,126.425,37.3,126.45,37.275,25.404858
"8638",2708,126.425,37.3,126.45,37.275,25.552224
"8639",2708,126.425,37.3,126.45,37.275,25.092799
"8640",2708,126.425,37.3,126.45,37.275,25.315232
"8641",2708,126.425,37.3,126.45,37.275,25.50139
"8642",2719,126.425,37.025,126.45,37,23.896808
"8643",2719,126.425,37.025,126.45,37,24.292122
"8644",2719,126.425,37.025,126.45,37,24.612842
"8645",2719,126.425,37.025,126.45,37,24.084803
"8646",2719,126.425,37.025,126.45,37,24.378848
"8647",2719,126.425,37.025,126.45,37,24.640677
"8648",2719,126.425,37.025,126.45,37,24.398693
"8649",2719,126.425,37.025,126.45,37,24.558054
"8650",2719,126.425,37.025,126.45,37,24.719133
"8651",2719,126.425,37.025,126.45,37,24.594612
"8652",2719,126.425,37.025,126.45,37,24.700062
"8653",2719,126.425,37.025,126.45,37,24.804994
"8654",14976,128.125,34.9,128.15,34.875,25.803359
"8655",14976,128.125,34.9,128.15,34.875,25.837524
"8656",14976,128.125,34.9,128.15,34.875,25.890618
"8657",14976,128.125,34.9,128.15,34.875,25.639488
"8658",14976,128.125,34.9,128.15,34.875,25.717759
"8659",14976,128.125,34.9,128.15,34.875,25.822371
"8660",14976,128.125,34.9,128.15,34.875,25.491569
"8661",14976,128.125,34.9,128.15,34.875,25.622595
"8662",14976,128.125,34.9,128.15,34.875,25.780361
"8663",2703,126.425,37.425,126.45,37.4,26.363367
"8664",2703,126.425,37.425,126.45,37.4,26.348504
"8665",2703,126.425,37.425,126.45,37.4,26.336856
"8666",2703,126.425,37.425,126.45,37.4,26.345051
"8667",2703,126.425,37.425,126.45,37.4,26.326825
"8668",2703,126.425,37.425,126.45,37.4,26.312343
"8669",2703,126.425,37.425,126.45,37.4,26.302427
"8670",2703,126.425,37.425,126.45,37.4,26.29101
"8671",2703,126.425,37.425,126.45,37.4,26.278631
"8672",2703,126.425,37.425,126.45,37.4,26.256535
"8673",2703,126.425,37.425,126.45,37.4,26.248279
"8674",2703,126.425,37.425,126.45,37.4,26.235084
"8675",2702,126.425,37.45,126.45,37.425,26.400959
"8676",2702,126.425,37.45,126.45,37.425,26.399537
"8677",2702,126.425,37.45,126.45,37.425,26.394894
"8678",2702,126.425,37.45,126.45,37.425,26.366464
"8679",2702,126.425,37.45,126.45,37.425,26.365809
"8680",2702,126.425,37.45,126.45,37.425,26.361285
"8681",2702,126.425,37.45,126.45,37.425,26.363367
"8682",2702,126.425,37.45,126.45,37.425,26.348504
"8683",2702,126.425,37.45,126.45,37.425,26.336856
"8684",2700,126.425,37.5,126.45,37.475,26.542619
"8685",2700,126.425,37.5,126.45,37.475,26.528208
"8686",2700,126.425,37.5,126.45,37.475,26.513998
"8687",2700,126.425,37.5,126.45,37.475,26.580013
"8688",2700,126.425,37.5,126.45,37.475,26.537051
"8689",2700,126.425,37.5,126.45,37.475,26.508908
"8690",2700,126.425,37.5,126.45,37.475,26.630789
"8691",2700,126.425,37.5,126.45,37.475,26.545287
"8692",2700,126.425,37.5,126.45,37.475,26.500726
"8693",2699,126.425,37.525,126.45,37.5,26.667915
"8694",2699,126.425,37.525,126.45,37.5,26.595603
"8695",2699,126.425,37.525,126.45,37.5,26.553506
"8696",2699,126.425,37.525,126.45,37.5,26.621304
"8697",2699,126.425,37.525,126.45,37.5,26.574519
"8698",2699,126.425,37.525,126.45,37.5,26.543073
"8699",2699,126.425,37.525,126.45,37.5,26.559544
"8700",2699,126.425,37.525,126.45,37.5,26.542426
"8701",2699,126.425,37.525,126.45,37.5,26.526291
"8702",2699,126.425,37.525,126.45,37.5,26.542619
"8703",2699,126.425,37.525,126.45,37.5,26.528208
"8704",2699,126.425,37.525,126.45,37.5,26.513998
"8705",17127,128.425,34.825,128.45,34.8,25.732924
"8706",17127,128.425,34.825,128.45,34.8,25.83193
"8707",17127,128.425,34.825,128.45,34.8,25.974219
"8708",17127,128.425,34.825,128.45,34.8,25.760825
"8709",17127,128.425,34.825,128.45,34.8,25.84995
"8710",17127,128.425,34.825,128.45,34.8,25.990744
"8711",17127,128.425,34.825,128.45,34.8,25.890522
"8712",17127,128.425,34.825,128.45,34.8,25.934935
"8713",17127,128.425,34.825,128.45,34.8,26.022139
"8714",17127,128.425,34.825,128.45,34.8,25.995336
"8715",17127,128.425,34.825,128.45,34.8,26.011123
"8716",17127,128.425,34.825,128.45,34.8,26.054008
"8717",17126,128.425,34.85,128.45,34.825,25.965943
"8718",17126,128.425,34.85,128.45,34.825,25.944996
"8719",17126,128.425,34.85,128.45,34.825,25.931689
"8720",17126,128.425,34.85,128.45,34.825,25.853959
"8721",17126,128.425,34.85,128.45,34.825,25.895512
"8722",17126,128.425,34.85,128.45,34.825,25.965271
"8723",17126,128.425,34.85,128.45,34.825,25.732924
"8724",17126,128.425,34.85,128.45,34.825,25.83193
"8725",17126,128.425,34.85,128.45,34.825,25.974219
"8726",2696,126.425,37.6,126.45,37.575,26.585455
"8727",2696,126.425,37.6,126.45,37.575,26.574776
"8728",2696,126.425,37.6,126.45,37.575,26.560049
"8729",2696,126.425,37.6,126.45,37.575,26.603608
"8730",2696,126.425,37.6,126.45,37.575,26.580207
"8731",2696,126.425,37.6,126.45,37.575,26.556133
"8732",2696,126.425,37.6,126.45,37.575,26.625145
"8733",2696,126.425,37.6,126.45,37.575,26.585886
"8734",2696,126.425,37.6,126.45,37.575,26.553669
"8735",17125,128.425,34.875,128.45,34.85,26.053848
"8736",17125,128.425,34.875,128.45,34.85,25.934789
"8737",17125,128.425,34.875,128.45,34.85,25.778394
"8738",17125,128.425,34.875,128.45,34.85,26.043571
"8739",17125,128.425,34.875,128.45,34.85,25.939362
"8740",17125,128.425,34.875,128.45,34.85,25.800182
"8741",17125,128.425,34.875,128.45,34.85,26.021271
"8742",17125,128.425,34.875,128.45,34.85,25.951623
"8743",17125,128.425,34.875,128.45,34.85,25.866396
"8744",17125,128.425,34.875,128.45,34.85,25.965943
"8745",17125,128.425,34.875,128.45,34.85,25.944996
"8746",17125,128.425,34.875,128.45,34.85,25.931689
"8747",2743,126.425,36.425,126.45,36.4,26.552099
"8748",2743,126.425,36.425,126.45,36.4,26.607919
"8749",2743,126.425,36.425,126.45,36.4,26.651474
"8750",2743,126.425,36.425,126.45,36.4,26.562687
"8751",2743,126.425,36.425,126.45,36.4,26.594767
"8752",2743,126.425,36.425,126.45,36.4,26.628595
"8753",2743,126.425,36.425,126.45,36.4,26.557258
"8754",2743,126.425,36.425,126.45,36.4,26.577994
"8755",2743,126.425,36.425,126.45,36.4,26.605904
"8756",2743,126.425,36.425,126.45,36.4,26.497244
"8757",2743,126.425,36.425,126.45,36.4,26.533837
"8758",2743,126.425,36.425,126.45,36.4,26.575326
"8759",17124,128.425,34.9,128.45,34.875,26.07108
"8760",17124,128.425,34.9,128.45,34.875,25.969376
"8761",17124,128.425,34.9,128.45,34.875,25.859859
"8762",17124,128.425,34.9,128.45,34.875,26.062112
"8763",17124,128.425,34.9,128.45,34.875,25.94745
"8764",17124,128.425,34.9,128.45,34.875,25.810401
"8765",17124,128.425,34.9,128.45,34.875,26.053848
"8766",17124,128.425,34.9,128.45,34.875,25.934789
"8767",17124,128.425,34.9,128.45,34.875,25.778394
"8768",2742,126.425,36.45,126.45,36.425,26.715146
"8769",2742,126.425,36.45,126.45,36.425,26.731446
"8770",2742,126.425,36.45,126.45,36.425,26.746935
"8771",2742,126.425,36.45,126.45,36.425,26.612079
"8772",2742,126.425,36.45,126.45,36.425,26.655042
"8773",2742,126.425,36.45,126.45,36.425,26.689034
"8774",2742,126.425,36.45,126.45,36.425,26.552099
"8775",2742,126.425,36.45,126.45,36.425,26.607919
"8776",2742,126.425,36.45,126.45,36.425,26.651474
"8777",17123,128.425,34.925,128.45,34.9,26.116415
"8778",17123,128.425,34.925,128.45,34.9,26.039882
"8779",17123,128.425,34.925,128.45,34.9,25.944319
"8780",17123,128.425,34.925,128.45,34.9,26.095328
"8781",17123,128.425,34.925,128.45,34.9,26.011221
"8782",17123,128.425,34.925,128.45,34.9,25.913179
"8783",17123,128.425,34.925,128.45,34.9,26.08141
"8784",17123,128.425,34.925,128.45,34.9,25.990559
"8785",17123,128.425,34.925,128.45,34.9,25.893755
