id,left,top,right,bottom,БъјТ
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,248.01238000
6933,127.000000000000000,34.600000000000001,127.025000000000006,34.575000000000003,251.27275000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,261.10377000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,261.78293000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,262.05718000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,256.53609000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,257.35504000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,258.15268000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,251.21583000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,251.87411000
4970,126.724999999999994,34.450000000000003,126.750000000000000,34.425000000000004,252.68106000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,244.21278000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,245.40760000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,246.49340000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,246.71395000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,245.14319000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,247.69286000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,250.29381000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,251.55267000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,245.83087000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,250.04375000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,254.72059000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,257.50647000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,245.45154000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,251.06566000
6932,127.000000000000000,34.625000000000000,127.025000000000006,34.600000000000001,257.73050000
